enrollee_id,city_development_index,gender,relevent_experience,education_level,major_discipline,experience,last_new_job,training_hours,target
5302,0.55,Male,Has relevent experience,Graduate,STEM,4,2,23,1
15193,0.92,Male,Has relevent experience,Graduate,STEM,18,1,147,1
32249,0.92,Female,No relevent experience,Graduate,STEM,6,1,18,1
10401,0.92,Male,No relevent experience,Graduate,STEM,9,1,51,1
10690,0.6659999999999999,Female,Has relevent experience,Masters,STEM,13,>4,28,1
23284,0.92,Male,No relevent experience,Graduate,STEM,4,3,60,1
4080,0.624,Male,Has relevent experience,Graduate,STEM,11,1,10,1
22062,0.624,Male,Has relevent experience,Graduate,STEM,9,2,94,1
12889,0.92,Male,Has relevent experience,Graduate,STEM,10,>4,67,1
13381,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,9,>4,95,1
27371,0.92,Female,No relevent experience,Graduate,STEM,10,2,87,1
16590,0.624,Male,Has relevent experience,Graduate,STEM,3,1,290,1
12047,0.624,Male,No relevent experience,Graduate,STEM,10,never,106,1
21556,0.624,Female,Has relevent experience,Graduate,STEM,11,1,51,1
10135,0.92,Male,Has relevent experience,Graduate,Humanities,>20,>4,314,1
32685,0.743,Male,Has relevent experience,Masters,STEM,7,1,61,1
27426,0.92,Male,No relevent experience,Graduate,STEM,3,1,184,1
16687,0.92,Male,No relevent experience,Graduate,STEM,15,>4,18,1
17678,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,198,1
27301,0.624,Male,No relevent experience,Graduate,STEM,10,>4,49,1
14335,0.563,Male,No relevent experience,Graduate,STEM,5,2,100,1
27827,0.878,Male,Has relevent experience,Graduate,STEM,3,1,19,1
32754,0.624,Male,Has relevent experience,Graduate,STEM,5,4,160,1
18430,0.624,Male,Has relevent experience,Graduate,STEM,10,1,316,1
8033,0.91,Male,No relevent experience,Graduate,STEM,4,1,126,1
28954,0.92,Male,No relevent experience,Graduate,Humanities,1,1,39,1
19337,0.624,Male,Has relevent experience,Masters,STEM,5,2,46,1
1996,0.903,Female,Has relevent experience,Masters,Arts,7,1,96,1
19569,0.84,Male,Has relevent experience,Masters,STEM,4,1,6,1
3462,0.92,Male,No relevent experience,Masters,STEM,4,1,7,1
30082,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,8,4,43,1
19388,0.624,Male,No relevent experience,Graduate,STEM,2,never,24,1
26846,0.624,Male,Has relevent experience,Graduate,STEM,7,1,25,1
10358,0.897,Male,No relevent experience,Graduate,STEM,6,1,10,1
30654,0.624,Male,Has relevent experience,Graduate,STEM,3,1,10,1
30929,0.624,Male,Has relevent experience,Graduate,STEM,5,1,88,1
7206,0.92,Male,Has relevent experience,Graduate,No Major,>20,>4,32,1
24257,0.5579999999999999,Male,Has relevent experience,Graduate,Business Degree,3,>4,67,1
12244,0.9390000000000001,Male,Has relevent experience,Graduate,Humanities,>20,1,51,1
31185,0.925,Male,No relevent experience,Graduate,No Major,3,3,79,1
32849,0.479,Male,No relevent experience,Graduate,STEM,10,>4,35,1
23506,0.624,Male,No relevent experience,Graduate,STEM,2,1,57,1
11908,0.92,Male,Has relevent experience,Graduate,STEM,>20,3,110,1
9529,0.92,Male,Has relevent experience,Graduate,Arts,4,never,98,1
18809,0.92,Other,Has relevent experience,Graduate,STEM,>20,>4,20,1
23181,0.887,Male,No relevent experience,Graduate,STEM,3,never,25,1
30762,0.624,Male,Has relevent experience,Masters,STEM,1,1,182,1
4220,0.92,Male,Has relevent experience,Graduate,STEM,6,4,23,1
33287,0.624,Male,No relevent experience,Graduate,STEM,<1,never,64,1
26618,0.556,Male,Has relevent experience,Masters,STEM,2,1,69,1
32040,0.92,Female,Has relevent experience,Graduate,STEM,5,1,79,1
23115,0.624,Male,Has relevent experience,Graduate,STEM,6,1,104,1
1144,0.92,Male,Has relevent experience,Graduate,STEM,11,1,15,1
27185,0.92,Male,Has relevent experience,Graduate,STEM,11,2,78,1
7649,0.7659999999999999,Male,Has relevent experience,Graduate,STEM,4,2,92,1
2193,0.624,Male,Has relevent experience,Graduate,STEM,17,1,78,1
5848,0.804,Male,Has relevent experience,Phd,STEM,<1,2,248,1
564,0.624,Male,Has relevent experience,Graduate,STEM,7,1,111,1
20590,0.55,Male,Has relevent experience,Graduate,STEM,3,1,58,1
6565,0.624,Male,Has relevent experience,Masters,STEM,>20,2,56,1
26331,0.624,Male,Has relevent experience,Graduate,STEM,11,1,67,1
14915,0.91,Male,Has relevent experience,Graduate,STEM,7,3,33,1
1848,0.624,Male,Has relevent experience,Masters,STEM,9,4,36,1
28239,0.92,Male,No relevent experience,Graduate,STEM,>20,2,28,1
24151,0.527,Male,Has relevent experience,Graduate,Humanities,20,1,64,1
1322,0.92,Male,Has relevent experience,Masters,STEM,3,never,28,1
5445,0.527,Female,Has relevent experience,Graduate,STEM,2,2,81,1
9856,0.836,Male,Has relevent experience,Masters,STEM,>20,>4,10,1
17382,0.5579999999999999,Male,Has relevent experience,Graduate,STEM,4,1,202,1
22574,0.743,Male,No relevent experience,Graduate,STEM,3,never,16,1
20518,0.624,Male,Has relevent experience,Graduate,STEM,<1,1,17,1
32189,0.624,Male,Has relevent experience,Graduate,STEM,8,never,66,1
11010,0.767,Male,No relevent experience,Graduate,STEM,9,never,29,1
30753,0.624,Male,Has relevent experience,Graduate,STEM,1,1,60,1
5892,0.843,Male,Has relevent experience,Graduate,STEM,6,1,24,1
2553,0.624,Female,Has relevent experience,Masters,STEM,1,never,11,1
29522,0.92,Male,Has relevent experience,Graduate,Arts,>20,4,103,1
14385,0.624,Male,No relevent experience,Graduate,STEM,1,1,80,1
3013,0.91,Male,No relevent experience,Graduate,STEM,8,never,16,1
23017,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,5,2,70,1
29834,0.624,Male,Has relevent experience,Graduate,STEM,7,3,204,1
11056,0.55,Male,No relevent experience,Graduate,STEM,6,never,40,1
32009,0.878,Male,Has relevent experience,Graduate,STEM,7,1,37,1
13099,0.884,Male,Has relevent experience,Masters,STEM,16,2,26,1
27900,0.855,Male,Has relevent experience,Graduate,STEM,5,2,28,1
17207,0.624,Male,No relevent experience,Graduate,STEM,<1,never,84,1
11446,0.624,Male,Has relevent experience,Graduate,STEM,7,2,25,1
5184,0.579,Male,No relevent experience,Graduate,STEM,2,1,16,1
1065,0.897,Male,Has relevent experience,Masters,STEM,6,1,34,1
9988,0.92,Male,Has relevent experience,Graduate,Other,>20,>4,30,1
27766,0.91,Male,No relevent experience,Graduate,STEM,5,4,10,1
7952,0.624,Female,No relevent experience,Graduate,STEM,6,1,15,1
27243,0.579,Male,Has relevent experience,Graduate,STEM,9,2,97,1
25968,0.556,Female,Has relevent experience,Graduate,STEM,10,1,57,1
30060,0.624,Male,Has relevent experience,Graduate,STEM,10,never,126,1
28689,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,39,1
8952,0.624,Male,Has relevent experience,Graduate,STEM,4,1,23,1
26910,0.624,Male,Has relevent experience,Graduate,STEM,5,1,24,1
1561,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,79,1
2032,0.55,Male,Has relevent experience,Graduate,STEM,7,2,117,1
18392,0.5579999999999999,Male,No relevent experience,Graduate,Other,<1,2,304,1
29227,0.804,Male,No relevent experience,Graduate,No Major,6,1,26,1
25640,0.924,Female,No relevent experience,Graduate,STEM,6,4,11,1
11943,0.624,Male,Has relevent experience,Graduate,STEM,10,2,18,1
21680,0.848,Male,Has relevent experience,Graduate,STEM,4,1,57,1
7857,0.624,Male,No relevent experience,Graduate,STEM,10,>4,23,1
13490,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,19,1,12,1
22544,0.624,Male,No relevent experience,Graduate,STEM,2,never,13,1
12012,0.55,Male,Has relevent experience,Masters,STEM,4,1,110,1
6761,0.579,Male,Has relevent experience,Graduate,STEM,16,>4,168,1
5198,0.624,Male,Has relevent experience,Masters,STEM,5,2,52,1
5903,0.624,Male,Has relevent experience,Graduate,STEM,15,3,67,1
3105,0.743,Male,No relevent experience,Graduate,STEM,3,never,47,1
27358,0.624,Male,No relevent experience,Graduate,STEM,4,never,85,1
24323,0.624,Male,Has relevent experience,Graduate,STEM,3,1,61,1
24148,0.624,Male,Has relevent experience,Graduate,Business Degree,8,1,52,1
8757,0.92,Male,No relevent experience,Graduate,STEM,>20,1,26,1
832,0.899,Male,Has relevent experience,Graduate,STEM,9,>4,22,1
6284,0.743,Male,Has relevent experience,Masters,STEM,11,1,28,1
10733,0.624,Female,No relevent experience,Graduate,STEM,4,1,3,1
8438,0.92,Male,Has relevent experience,Graduate,Other,7,1,41,1
23315,0.92,Female,No relevent experience,Graduate,Humanities,1,never,95,1
11656,0.624,Female,No relevent experience,Masters,STEM,13,>4,56,1
16837,0.92,Male,No relevent experience,Graduate,STEM,15,1,162,1
30734,0.555,Male,No relevent experience,Graduate,Humanities,1,never,26,1
31766,0.624,Male,Has relevent experience,Graduate,STEM,2,1,34,1
30225,0.91,Male,Has relevent experience,Graduate,STEM,>20,3,167,1
14378,0.624,Male,Has relevent experience,Graduate,STEM,<1,1,22,1
20289,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,7,1
9088,0.789,Female,No relevent experience,Graduate,STEM,3,never,144,1
26558,0.624,Male,Has relevent experience,Graduate,STEM,6,3,68,1
2037,0.6890000000000001,Male,No relevent experience,Graduate,STEM,6,2,166,1
12871,0.897,Male,No relevent experience,Masters,STEM,10,1,60,1
7047,0.624,Male,Has relevent experience,Graduate,STEM,8,1,70,1
13950,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,30,1
23661,0.92,Male,Has relevent experience,Graduate,STEM,5,>4,31,1
25831,0.878,Male,No relevent experience,Graduate,STEM,14,2,8,1
24859,0.804,Male,Has relevent experience,Phd,STEM,>20,>4,28,1
20025,0.92,Male,Has relevent experience,Masters,STEM,10,>4,23,1
8611,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,188,1
22463,0.624,Male,Has relevent experience,Masters,STEM,7,4,104,1
14095,0.6659999999999999,Male,Has relevent experience,Graduate,Humanities,2,2,14,1
9398,0.92,Male,Has relevent experience,Masters,STEM,7,1,56,1
15190,0.91,Male,No relevent experience,Masters,STEM,13,1,57,1
574,0.92,Male,No relevent experience,Masters,STEM,9,1,198,1
2447,0.804,Male,No relevent experience,Masters,STEM,2,1,2,1
28830,0.624,Male,No relevent experience,Graduate,STEM,6,never,21,1
2753,0.624,Male,Has relevent experience,Masters,STEM,8,never,78,1
22389,0.92,Female,Has relevent experience,Masters,STEM,10,1,20,1
29048,0.92,Other,Has relevent experience,Graduate,STEM,<1,2,55,1
31346,0.92,Female,No relevent experience,Phd,Humanities,>20,4,214,1
12178,0.624,Male,Has relevent experience,Graduate,STEM,5,1,168,1
28184,0.624,Male,Has relevent experience,Graduate,STEM,<1,never,284,1
17861,0.624,Male,No relevent experience,Graduate,STEM,6,1,34,1
24006,0.624,Male,Has relevent experience,Graduate,STEM,3,never,180,1
12357,0.878,Male,Has relevent experience,Graduate,STEM,>20,4,60,1
8951,0.92,Female,No relevent experience,Graduate,Humanities,<1,3,37,1
18802,0.9259999999999999,Male,No relevent experience,Graduate,Humanities,14,1,24,1
15334,0.915,Male,Has relevent experience,Masters,STEM,9,2,68,1
736,0.899,Male,Has relevent experience,Graduate,STEM,>20,>4,7,1
24043,0.624,Male,No relevent experience,Graduate,STEM,5,never,28,1
32759,0.555,Male,Has relevent experience,Graduate,Humanities,6,2,70,1
24964,0.624,Male,Has relevent experience,Masters,STEM,2,1,34,1
200,0.92,Male,Has relevent experience,Graduate,Humanities,>20,3,11,1
7963,0.624,Male,Has relevent experience,Graduate,STEM,8,1,57,1
30780,0.92,Male,No relevent experience,Graduate,STEM,<1,1,17,1
3974,0.804,Male,Has relevent experience,Masters,STEM,7,1,2,1
21736,0.9259999999999999,Male,No relevent experience,Graduate,STEM,7,1,324,1
10550,0.624,Male,Has relevent experience,Graduate,STEM,10,never,44,1
1370,0.55,Male,Has relevent experience,Graduate,STEM,2,1,65,1
29065,0.698,Other,Has relevent experience,Phd,Humanities,>20,1,9,1
17922,0.738,Male,Has relevent experience,Graduate,STEM,3,1,55,1
24160,0.624,Female,No relevent experience,Graduate,STEM,2,never,59,1
17772,0.624,Male,Has relevent experience,Graduate,STEM,5,1,21,1
20991,0.92,Male,No relevent experience,Graduate,STEM,2,1,19,1
18453,0.802,Female,Has relevent experience,Graduate,STEM,8,2,22,1
11443,0.579,Male,No relevent experience,Graduate,Other,15,never,68,1
29925,0.91,Male,No relevent experience,Graduate,STEM,2,never,78,1
17048,0.92,Female,No relevent experience,Graduate,STEM,9,2,34,1
17562,0.92,Male,Has relevent experience,Graduate,STEM,>20,1,80,1
28206,0.848,Male,Has relevent experience,Graduate,STEM,12,1,36,1
24075,0.624,Male,Has relevent experience,Graduate,STEM,6,3,56,1
25829,0.91,Male,No relevent experience,Graduate,No Major,9,2,56,1
7330,0.92,Male,Has relevent experience,Masters,Humanities,>20,>4,32,1
23490,0.899,Male,No relevent experience,Graduate,STEM,4,never,18,1
31747,0.735,Male,No relevent experience,Graduate,STEM,15,>4,18,1
30087,0.624,Male,Has relevent experience,Graduate,STEM,1,1,58,1
25254,0.624,Female,Has relevent experience,Graduate,STEM,2,1,4,1
7843,0.9390000000000001,Male,Has relevent experience,Graduate,STEM,13,1,54,1
27073,0.92,Male,Has relevent experience,Graduate,STEM,8,1,106,1
1811,0.92,Male,Has relevent experience,Graduate,STEM,17,>4,96,1
23733,0.624,Male,No relevent experience,Graduate,STEM,5,never,13,1
20393,0.55,Male,Has relevent experience,Graduate,No Major,6,1,23,1
21395,0.624,Male,No relevent experience,Graduate,STEM,<1,2,30,1
1951,0.579,Male,No relevent experience,Masters,STEM,5,1,89,1
30845,0.624,Male,Has relevent experience,Masters,STEM,8,2,102,1
4977,0.624,Male,No relevent experience,Graduate,STEM,4,never,48,1
28706,0.91,Male,No relevent experience,Graduate,No Major,5,1,118,1
17050,0.698,Male,Has relevent experience,Graduate,STEM,<1,2,26,1
14179,0.92,Male,Has relevent experience,Graduate,STEM,9,2,78,1
11772,0.804,Male,Has relevent experience,Masters,STEM,11,1,15,1
4580,0.624,Male,Has relevent experience,Masters,STEM,9,1,79,1
29376,0.92,Male,No relevent experience,Graduate,STEM,5,2,19,1
30625,0.579,Male,Has relevent experience,Graduate,No Major,2,1,4,1
26380,0.624,Male,No relevent experience,Masters,STEM,16,2,64,1
24186,0.624,Male,Has relevent experience,Graduate,STEM,1,never,128,1
11455,0.624,Male,Has relevent experience,Graduate,STEM,13,3,53,1
1875,0.624,Male,Has relevent experience,Masters,Business Degree,16,1,30,1
12562,0.74,Male,Has relevent experience,Graduate,STEM,6,2,136,1
13565,0.698,Male,No relevent experience,Graduate,STEM,1,never,74,1
21641,0.887,Male,Has relevent experience,Graduate,STEM,13,>4,106,1
26316,0.624,Male,Has relevent experience,Masters,STEM,14,1,87,1
30140,0.624,Male,Has relevent experience,Graduate,STEM,5,1,7,1
18624,0.624,Male,Has relevent experience,Graduate,STEM,10,1,286,1
18923,0.91,Male,No relevent experience,Graduate,STEM,4,never,21,1
19440,0.55,Male,Has relevent experience,Graduate,STEM,2,1,97,1
22897,0.92,Female,No relevent experience,Graduate,STEM,<1,2,8,1
24719,0.92,Female,Has relevent experience,Graduate,STEM,>20,>4,42,1
2288,0.9129999999999999,Female,Has relevent experience,Masters,STEM,13,2,72,1
24406,0.624,Male,No relevent experience,Graduate,STEM,6,1,28,1
16259,0.903,Male,Has relevent experience,Graduate,STEM,12,3,54,1
4861,0.512,Male,Has relevent experience,Graduate,STEM,13,1,51,1
8717,0.92,Male,Has relevent experience,Graduate,STEM,3,3,106,1
16476,0.624,Male,Has relevent experience,Masters,STEM,<1,>4,78,1
14079,0.92,Male,Has relevent experience,Graduate,STEM,11,2,34,1
21424,0.624,Male,No relevent experience,Graduate,STEM,6,1,68,1
28637,0.698,Male,Has relevent experience,Masters,STEM,7,never,42,1
23022,0.925,Male,No relevent experience,Graduate,STEM,6,2,6,1
19663,0.624,Female,Has relevent experience,Graduate,STEM,4,1,64,1
15149,0.92,Male,Has relevent experience,Graduate,STEM,3,2,107,1
25307,0.624,Male,Has relevent experience,Graduate,STEM,7,2,162,1
29377,0.9259999999999999,Male,Has relevent experience,Graduate,STEM,14,never,22,1
33078,0.624,Male,Has relevent experience,Masters,No Major,10,1,22,1
4235,0.887,Male,Has relevent experience,Phd,STEM,16,1,212,1
28310,0.92,Male,No relevent experience,Graduate,STEM,4,never,108,1
3638,0.92,Male,No relevent experience,Graduate,STEM,6,1,36,1
7655,0.624,Male,Has relevent experience,Graduate,STEM,6,2,42,1
31002,0.92,Male,No relevent experience,Masters,STEM,>20,>4,69,1
5233,0.9229999999999999,Female,Has relevent experience,Masters,STEM,9,4,101,1
20868,0.924,Male,Has relevent experience,Phd,STEM,9,1,11,1
21806,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,19,>4,30,1
5990,0.624,Male,Has relevent experience,Graduate,STEM,5,2,5,1
32806,0.624,Male,Has relevent experience,Graduate,STEM,3,2,78,1
6198,0.887,Male,Has relevent experience,Graduate,STEM,13,1,222,1
7546,0.92,Male,No relevent experience,Graduate,STEM,5,never,178,1
22198,0.92,Male,Has relevent experience,Masters,STEM,>20,2,22,1
13242,0.55,Male,Has relevent experience,Masters,Humanities,4,4,56,1
31221,0.92,Male,Has relevent experience,Masters,STEM,>20,2,92,1
33076,0.555,Male,No relevent experience,Graduate,Business Degree,4,never,60,1
25734,0.92,Male,Has relevent experience,Graduate,Business Degree,>20,>4,130,1
28232,0.855,Male,Has relevent experience,Masters,Other,16,>4,45,1
7389,0.884,Male,Has relevent experience,Graduate,STEM,20,1,155,1
19074,0.74,Male,No relevent experience,Graduate,STEM,7,never,13,1
7944,0.738,Male,Has relevent experience,Graduate,STEM,7,1,48,1
20223,0.92,Male,No relevent experience,Graduate,STEM,3,never,10,1
24285,0.624,Male,No relevent experience,Graduate,STEM,5,1,16,1
1925,0.624,Male,Has relevent experience,Graduate,STEM,18,>4,12,1
1909,0.624,Male,Has relevent experience,Graduate,STEM,8,4,114,1
28448,0.92,Male,Has relevent experience,Masters,Humanities,>20,4,20,1
29178,0.92,Male,Has relevent experience,Graduate,STEM,>20,>4,51,1
31783,0.55,Male,No relevent experience,Graduate,STEM,5,never,38,1
11875,0.92,Female,Has relevent experience,Graduate,Other,<1,>4,86,1
8187,0.764,Male,Has relevent experience,Graduate,STEM,6,1,7,1
20481,0.624,Male,Has relevent experience,Graduate,STEM,5,never,24,1
2958,0.92,Male,Has relevent experience,Graduate,STEM,9,1,18,1
19482,0.91,Male,Has relevent experience,Masters,STEM,>20,>4,24,1
24183,0.9229999999999999,Male,Has relevent experience,Graduate,STEM,10,1,61,1
23603,0.92,Male,No relevent experience,Graduate,STEM,5,1,78,1
13237,0.682,Male,Has relevent experience,Graduate,STEM,17,1,42,1
6227,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,28,1
19157,0.92,Male,Has relevent experience,Masters,STEM,7,1,30,1
22179,0.92,Male,No relevent experience,Graduate,STEM,7,2,262,1
1124,0.92,Male,No relevent experience,Graduate,STEM,6,>4,56,1
1018,0.624,Male,Has relevent experience,Graduate,STEM,11,1,76,1
32985,0.92,Male,No relevent experience,Masters,STEM,19,>4,21,1
14237,0.92,Male,Has relevent experience,Graduate,STEM,12,1,78,1
26979,0.92,Male,Has relevent experience,Graduate,STEM,5,3,44,1
23563,0.743,Male,Has relevent experience,Graduate,STEM,6,2,102,1
15948,0.92,Male,No relevent experience,Masters,Arts,15,>4,90,1
23622,0.9259999999999999,Male,Has relevent experience,Phd,STEM,>20,4,25,1
9820,0.924,Female,No relevent experience,Graduate,STEM,3,1,39,1
32899,0.925,Male,Has relevent experience,Graduate,STEM,6,1,270,1
16409,0.624,Male,Has relevent experience,Graduate,STEM,6,1,35,1
18742,0.624,Male,Has relevent experience,Masters,STEM,3,1,101,1
4176,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,20,1
18925,0.754,Male,Has relevent experience,Graduate,STEM,18,1,18,1
5147,0.92,Male,Has relevent experience,Graduate,STEM,>20,2,20,1
